caption,ownerFullName,ownerUsername,url,commentsCount,firstComment,likesCount,timestamp,queryTag
"Visitamos @ecoacustikacol, una empresa de Medellín especializada en arquitectura e ingeniería acústica, que trabaja para reducir el ruido y promover entornos más tranquilos.

Con su equipo técnico conocimos cómo es posible convertir espacios comerciales, industriales y residenciales en lugares más silenciosos, confortables y humanos.

Su labor es un ejemplo de cómo avanzar en la implementación de la Ley contra el Ruido.

#leycontraelruido",Daniel Carvalho,davalho,https://www.instagram.com/p/DQeYnjkkRzn/,11,Como cuando uno habla en el congreso pero sin bulla 😂,100,2025-10-31T13:15:27.000Z,
"Nada de esto es discurso. Son años denunciando corrupción, cuidando a Medellín y defendiendo los recursos públicos.

Por eso seguiremos la defensa de Antioquia en el Congreso de la República.

Para señalar a los corruptos, proponer soluciones y hacer leyes útiles.

💙 Vota 111 a la Cámara por el Nuevo Liberalismo.",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DUgQ5yjjq6K/,11,"Perdón, Camilo quintero no trabajo con Daniel quintero?",224,2026-02-08T16:48:20.000Z,
"🌳💧🐧🦎🦋🐱🕷️🐝🐛🦉

Desde la semana pasada renuncié a mi cargo como Subsecretario de Recursos Naturales Renovables de la Secretaría de Ambiente de la @alcaldiademed que con grandes retos y sueños acepté en enero.

Mi tiempo por la Alcaldía fue exigente experiencia profesional y personal. Cierro con la tranquilidad de cumplir con los objetivos encomendados para mi cargo y de disponer cuerpo y alma para lograr en equipo una transición socioecológica para lograr una ciudad más justa, más participativa y más conectada con la naturaleza.

Para lograr esto, se plantearon varios retos que quedaron dentro del Plan de Desarrollo, en otros instrumentos de planificación, en oficios y en actas públicas. Quisiera destacar algunos: 

✅ La implementación del Acuerdo de Escazú:
✅ El agua como eje estructurante del ordenamiento y el desarrollo de la ciudad
✅ Reverdecer la ciudad y aumentar el espacio público verde efectivo. 
✅ Implementación de la Política de Biodiversidad. 
✅ Construcción colectiva de ciudad, tanto en lo urbano como en lo rural.
✅ La recuperación económica y social de la Covid-19 necesariamente tiene que darse desde el respeto y el cuidado de la naturaleza, las artes y la cultura; sin ello no habrá una recuperación exitosa. 

Muchas gracias a todas las personas que hacen parte de la Secretaría. Me voy con un gran cariño por esta Entidad y con la seguridad que cada persona que trabaja en ella –sin importar el cargo- hace una labor muy importante para seguir construyendo una democracia ambiental en la ciudad (...)

Aquí la info completa: https://twitter.com/camiloquinterg/status/1286788657471422464?s=20

🌳🌈🌗",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/CDDE1ncJAWL/,11,💜💜💜,204,2020-07-25T02:19:39.000Z,
"Así se vivió una pola en la calle con De la Calle.
Un espacio abierto para conversar, hacer preguntas y pensar juntos el futuro de Medellín y Antioquia en el Congreso.

Gracias a quienes participaron, escucharon y aportaron con respeto y altura.
Estos encuentros nos recuerdan que la política también se fortalece en el diálogo cercano.

🗳️ Mira la cara de Galán y vota 111 por el Nuevo Liberalismo 💙

#Camideambiente  #Medellín #Antioquia #NuevoLiberalismo",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DUs7gWXjpa6/,11,"Interesante el Editorial del periódico El Colombiano: ¿El 8 de marzo, cuantos votos se perderán? Para que nuestro voto al Senado del 8 de marzo pueda empezar a sumar en la determinación de cuantos Senadores elegidos se le asigna a un movimiento, cada partido debe obtener por lo menos 650 mil votos (el umbral ≈3% de los votos totales). Si el objetivo es aumentar el número de aliados en el Congreso de nuestros próximos gobernantes, Abelardo y Paloma, lo más inteligente es votar a la fija y marcar UNA SOLA X en un logo del tarjetón del Senado, ya sea en el logo del Centro Democrático (que históricamente ha superado ese umbral, y además, obtener 25 curules para que pueda entrar Álvaro Uribe), o en el logo de Salvación Nacional (con muy buen número en la encuesta Atlas Intel, además, para que el Tigre Abelardo gane aún más fuerza). Algunos de los otros partidos, aunque tienen muy buenas intenciones(¡muchas gracias!) al oponerse al gobierno del petrismo, es muy improbable que superen dicho umbral; también están los partidos que tienen mezclado en sus filas candidatos petristas y antipetristas; por lo que los opositores nos equivocariamos, al ayudar involuntariamente a que el petrismo obtenga más curules en el Senado.",574,2026-02-13T14:49:08.000Z,
"Salvar árboles sí es posible cuando la ciudadanía insiste y las instituciones escuchan.
Ya dimos pasos importantes en la 80, pero todavía queda camino por recorrer.

Defender el transporte público también es proteger nuestros árboles, porque es posible integrar la naturaleza en nuestras decisiones.

🗳️ Mira la cara de Galán y vota 111 a la Cámara por el Nuevo Liberalismo.

#SalvemosLosÁrboles #Metrodela80 #DefensaAmbiental  #Antioquia #Medellín ValleDeAburrá",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DUmMLpuiZDx/,11,"Más de la mitad de los árboles,  tienen ese liquen  que seca los arboles y no se los quitan",346,2026-02-11T00:00:00.000Z,
"En Támesis conocimos a Juliana y a Khanabiotic, un emprendimiento que le apuesta a la educación y al uso responsable del cannabis.

Hablar de libertades también es hablar de información, ciencia y decisiones bien acompañadas. Antioquia tiene gente valiente que emprende y abre conversaciones necesarias.

Seguimos recorriendo el departamento, sumando voces a esta ruta 111 por las libertades.

🗳️ Mira la cara de Galán y vota 111 por el Nuevo Liberalismo💙

#Ruta111 #CannabisResponsable #Antioquia #Emprendimiento #NuevoLiberalismo",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DU1GGDWCSdI/,11,Voten 111,108,2026-02-16T18:57:17.000Z,
"Vivimos una nueva edición de la Fiesta de la Serenidad, esta vez en la Nueva Villa de Aburrá. Un encuentro ciudadano que nos invitó a habitar la ciudad con calma, a través de actividades como yoga, talleres sobre polinizadores, exploración botánica, mediciones de ruido ambiental y un concierto acústico.

Este espacio reunió a personas comprometidas con una Medellín más tranquila, con más árboles y con una mejor convivencia.

¿Te gustaría que la Fiesta de la Serenidad llegue a tu barrio? ¡Cuéntanos en los comentarios!",La Fiesta del Parque,lafiestadelparque,https://www.instagram.com/p/DOa8TrTjvPU/,11,"Que maravillosas, armoniosas y enriquecedoras para la comunidad traer estos espacios que nos conectan a través de la serena alegría y la biodiversidad",292,2025-09-10T12:06:47.000Z,
"Prográmate para este sábado 6 de septiembre para asistir a la Fiesta de la Serenidad, una oportunidad para conectarnos con la ciudad con actividades que invitan la contemplación, la relajación y la tranquilidad. 

Es la oportunidad perfecta para explorar la Nueva Villa de Aburrá, un barrio emblemático de Belén que integra la naturaleza en su cotidianidad. 

Todas las actividades son gratuitas y para todas las edades. Te esperamos.",Daniel Carvalho,davalho,https://www.instagram.com/p/DOG4YI1kaIQ/,11,@alcaldiapuentearanda @subaalcaldia @alcaldiakennedy @alcaldiadebosa @alcaldiabunidos @alcbolivar @alcaldiachapinero @alcaldiadetunjuelito @alcaldialocalsantafe @alcaldiateusaquillo13  @carlosfernandogalan @alcaldia_soacha @ambiente_bogota @alcaldiabogota póngase en la tarea con el tema del ruido,244,2025-09-02T17:06:10.000Z,
"✨ Este año Medellín celebra 350 años ✨
Una ciudad que florece con su gente, su música, su innovación y su capacidad de superar cada reto.

Amamos Medellín ❤️ y ese amor nos impulsa a seguir trabajando por nuestra hermosa ciudad.",Daniel Carvalho,davalho,https://www.instagram.com/p/DO9dN_Pjz9f/,10,🔥,454,2025-09-23T22:02:37.000Z,
"Esta canción no es solo un ritmo, es una invitación para apoyar las causas en las que creo:

A votar por la serenidad, por el ambiente, por la cultura, por los animales y por una Medellín y una Antioquia donde se pueda vivir mejor.

Si crees en estas causas, este 8 de marzo:

🗳️ Mira la cara de Galán y vota 111 a la Cámara por el Nuevo Liberalismo paisa ❤️

En la voz de @oceanica___ 🗣️✨ @themagic_one 

#CamideAmbiente #111ALaCámara #Medellín #Antioquia #NuevoLiberalismo",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DU_OFTSjvri/,10,"Ambiente a cristiano, con el Mira,  un cristianismo corrupto y de ricos",93,2026-02-20T17:19:15.000Z,
"Hoy realizamos nuestro primer #convite en Moravia 💛🩵
Junto a @fundacionoasisurbano transformamos huertas y jardineras, y ayudamos a proteger los espacios comunitarios que hacen grande a este territorio.
Si te apasiona el cuidado del barrio y quieres unirte a las próximas actividades, síguenos y sé parte de los próximos convites. 🌱✨",El Convite,elconvite_med,https://www.instagram.com/p/DRX8HGIAZT3/,10,Tremendo CONVITE.,106,2025-11-22T21:37:10.000Z,
"Así es, soy Cami de Ambiente y quiero llegar al Congreso para defender nuestro derecho a vivir tranquilos y serenos, sin ruido en nuestros barrios.  #camideambiente

Mira la cara de Galán y marca 111 - Nuevo Liberalismo ❤️",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DT79_J4Debj/,10,"Perdón, Pero cuando se vota?",-1,2026-01-25T14:28:22.000Z,
Seguimos en la tarea de mostrar nuestro bello proyecto CFAU,CFAU,cfau_centrodeformacion,https://www.instagram.com/p/DG6M5THvvqy/,9,👏👏👏👏👏,101,2025-03-07T19:12:08.000Z,
El preciso y precioso momento de la fundación del Comité de Agua “La Comitiva” 💧,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/Cl_6cyXp6_F/,9,🙌,-1,2022-12-10T19:09:57.000Z,
"Hoy es el último día de la #COP16 de Biodiversidad. En este vídeo les compartimos unas rápidas y breves conclusiones. 

Después les contamos un poco más sobre lo acordado en esta importante cumbre ambiental.

#colombia #Cop #Ambiente",Daniel Carvalho,davalho,https://www.instagram.com/p/DB2G3DDx2l0/,9,Las juntas del disque imparcial entre el matarife y el presidente Petro... Iluso,176,2024-11-01T22:37:26.000Z,
"🎯 La meta: llegar a la Cámara de Representantes para defender a Antioquia. 

✋🏼 Mi compromiso: Por la serenidad, por la biodiversidad, por el arte y la cultura, por el turismo responsable y el cuidado de la naturaleza y los animales. 

🗳️ Mi número: 111 por el Nuevo Liberalismo (coalición Ahora Colombia)

🗣️ Mi maquinaria: ¡ustedes!",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DSiZ8PKErDp/,9,Gracias Cami por asumir este reto!! 🙌🙌🙌,180,2025-12-21T19:43:10.000Z,
"Soy Camilo de Ambiente, abogado y defensor de los animales y la naturaleza. 

Desde hoy, tu candidato a la Cámara 🗳️☝🏽

Ya lideré la Ley Contra el Ruido y la Ley de Ciudades Verdes. Ahora voy por la curul para hacerlas cumplir.

Mira la cara de Galán y vota 111 por el Nuevo Liberalismo ❤️ 
#camideambiente",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DTlnZ6qDm5s/,9,Te conozco y se que eres genuino.,223,2026-01-16T22:07:55.000Z,
"El turismo impulsa el desarrollo y el progreso, pero su verdadero valor está en la gente. Construyamos juntos un turismo con y para quienes lo hacen posible.

Por eso, queremos compartir algunas de las respuestas que recibimos sobre gentrificación y turistificación en Medellín, para reflejar las preocupaciones y retos que surgen con el auge del turismo en la ciudad.

🗓️ Nos vemos este jueves en la audiencia pública sobre turismo en @lapascasia, a las 2:30 p.m.",Daniel Carvalho,davalho,https://www.instagram.com/p/DQXCBYMkXB9/,9,"Yo me fui de la ciudad porque no pude pagar arriendo de una habitación, me desalojaron tres días después de notificarme y perdí todo lo que tenía",338,2025-10-28T16:37:12.000Z,
"Así vivimos la #FiestadelaSerenidad en el Parque La Presidenta, El Poblado

💡 ¿Sabías que este pedacito de Poblado tiene más de 50 especies nativas y 200 m de senderos peatonales? Además, cuenta con un gimnasio al aire libre y espacios para la desconexión y el bienestar. ✨

 Y lo mejor de todo es que en la Fiesta de la Serenidad todo se comparte de manera gratuita:
 🌱 Jardines para polinizadores 🧘‍♀️ Clases de yoga  🌳 Recorridos botánicos

Y muchas más actividades de manera gratuita.

¿Quisieras plantar un jardín para polinizadores?

#LaFiestaDeLaSerenidad 
#LaFiestaDelParque",La Fiesta del Parque,lafiestadelparque,https://www.instagram.com/p/DRFBt2bDh4j/,9,"Hola, nos estamos intentando contactar contigo para trabajar juntos!",155,2025-11-15T13:36:39.000Z,
"¡Así vivimos la Fiesta de los Árboles! 🌳 

Un encuentro para celebrar los 150 años de los árboles y palmas patrimoniales de la Plazuela San Ignacio. La jornada reunió a dibujantes, botánicos, divulgadores, artistas y ciudadanos para conversar y explorar las historias de estos árboles increíbles, además de reconocer su importancia en la naturaleza urbana. 

Un agradecimiento especial a @lasavia.vegetal, @oidoatierra, @uskmedellin, Mauricio Jaramillo, @teleoenvozalta_ , @yoyerar, @colectivotunelverde, @martin.trips, @margrillo, @jardinbotanicodemedellin y @comfama #ÁrbolesdeMedellín #fiestadelosárboles",Daniel Carvalho,davalho,https://www.instagram.com/p/DJWw2kGR22Q/,8,🌱Todos los días deberían ser para celebrar la vida de tan maravillosos individuos🌱,255,2025-05-07T14:30:07.000Z,
"Con el apoyo del congresista Daniel Carvalho, Camilo Quintero busca llegar a la Cámara de Representantes por Antioquia, teniendo el número 111 en la lista del Nuevo Liberalismo.

Camilo Quintero es oriundo de Granada. Habló sobre la ley de ciudades verdes y sobre esta campaña, donde hay casi 20 candidatos del Oriente antioqueño. @camideambiente",MiOriente,mioriente,https://www.instagram.com/p/DU_dfDDkSmZ/,8,"No le da vergüenza ponerse esa camisa,  Gaitan nunca se Hubiera juntado con ellos, se juntaron sus hijos politiqueros y usted,",76,2026-02-20T19:32:37.000Z,
